CombID,UniqueID,PrelimID,Date,Transect,Plot,Easting,Northing,Height,RHeight,RTHeight,TWI,TPI,Slope,planCurv,proCurv,NDVI,VH,VV,Wet,Inun,UDepth,LDepth,Description,CoreVol,CoreMass,MoisFF,Moisture,Sand,Silt,Clay,MSand,MSilt,MClay,Texture,pHw,pHc,EC,CEC,AvailP,ExCa,ExMg,ExNa,ExK,Al,As,B,Ca,Cd,Co,Cr,Cu,Fe,K,Mg,Mn,Mo,Na,Ni,P,Pb,S,Sb,Se,Zn,Fizz,ADMoisture,MoisFAD,TotOC,TotN,d13C,d15N,MTOC,POC,HOC,ROC,DOC,DTN,NO3,NH4,FAA,WHC,Proteolysis,AAMin_k1,AAMin_k2,AAMin_a,AAMin_b,DON,MBC,MBN,MicY,CN,MicCN,Vuln,BD0_30,bdm,TotalPLFA,Bac,Fun,Gpos,Gneg,Act,F_B,Gp_Gn,Act_Gp
FCNSW_131_2020-02-04_T2_P3,FCNSW_131,FC NSW 1023,4/2/20,2,3,144.384195,-35.780728,80.694283,4.53428,0.674286,6.10975552,-0.022270203,0.474723637,0.142543212,-0.011416793,0.282051295,-18.28235245,-13.37580013,0.417069644,m,0,30,Mainly young RRG 30%; many branches; sedges 5%; Themeda; Litter 90%,2829,3140,1.138,0.138,18,46,36,25,39,35,Silty clay loam,5.14,4.27,0.0939,15.33,13.958476,835.996,820.666,165.564,263.676,29535.8,0,0,827.82,0,17.374,41.902,13.286,34543.6,3679.2,2340.38,1277.5,0,165.564,19.418,394.492,17.374,137.97,0,0,51.1,n,0.022,1.022,15.82056,1.36948,-28.69,3.79,24.5128032,3.066325326,11.95974925,6.634172146,134.77,19.33,6.507,3.447,2.554,22.50444,5.204024,0.1118,8.00E-04,31.929,69.333,9.376,342.9111111,15.58,0.684689222,11.55223881,22.00969904,0.164910094,0.986730293,0.111,1046.734118,524.3802152,213.8319396,195.5617653,92.08969173,29.19985341,0.407780335,195.8788459,0.149312691
FCNSW_132_2020-02-04_T2_P4,FCNSW_132,FC NSW 1024,4/2/20,2,4,144.384389,-35.780678,80.019997,3.85999,0,5.48051739,-0.021560669,4.549061775,-0.257610708,-0.013795063,0.282051295,-18.28235245,-13.37580013,0.417069644,y,0,30,Mature RRG + saplings 30%; Juncus 10%; Litter 70%,2829,3430,1.136,0.136,22,47,31,31,39,31,Silty clay loam,5.62,4.31,0.0309,13.234,20.187958,798.112,704.456,146.592,160.844,23821.2,0,0,771.644,0,0,36.648,12.216,26569.8,2830.04,1822.22,614.872,0,133.358,15.27,337.976,17.306,75.332,0,0,42.756,n,0.018,1.018,10.50576,1.04854,-17.68,3.53,15.46534622,2.305617419,7.554868468,3.816554446,71.91,5.58,0.1,0.65,1.037,13.95678,2.610152,0.1113,8.00E-04,30.136,70.7746,4.83,183.8666667,14.2,0.701359421,10.01941748,12.94835681,0.202755402,1.120296925,0.076,692.2222181,374.7793639,77.11722968,150.7908005,64.09732338,15.73813202,0.205767012,151.0363354,0.104370638
FCNSW_133_2020-02-04_T3_P1,FCNSW_133,FC NSW 1031,4/2/20,3,1,144.42359,-35.862426,82.900002,6.74,0,8.41408253,-0.022506714,0.333277375,-2.000254393,-8.48E-07,0.306834042,-17.36243057,-11.96115875,0.452483147,n,0,30,"Red gum, Black box, juncus",2829,3400,1.109,0.109,25,41,34,30,40,30,Silty clay loam,5.58,4.45,0.0708,15.3,10.49172,732.36,810.9,179.52,265.2,27234,0,0,791.52,0,20.4,39.78,15.3,33354,3712.8,2325.6,1387.2,0,204,21.42,288.66,16.32,102,0,0,51,n,0.02,1.02,23.3274,1.2036,-27.66,2.58,23.12720813,4.669330913,10.8137534,4.875829002,155.12,13.79,1.463,1.917,3.448,19.482,4.73178,0.1333,9.00E-04,28.582,72.101,10.41,297.3333333,15.72,0.716118908,19.38135593,18.91433418,0.297607087,1.093672676,0.09,815.9117594,452.8852947,130.8945881,202.4293064,31.38411839,27.02377963,0.28902371,203.2903718,0.133497368
FCNSW_134_2020-02-04_T3_P2,FCNSW_134,FC NSW 1032,4/2/20,3,2,144.424764,-35.862395,82.980003,6.82,0.080002,6.81765938,-0.068756104,1.581074476,-0.091420814,-0.007442566,0.309829056,-17.09230423,-11.21593189,0.462881982,n,0,30,"Red gum, grey box, juncus, ""cherry berry""",2829,3360,1.128,0.128,23,41,36,30,39,30,Silty clay loam,5.56,4.37,0.0777,16.352,16.048466,940.24,949.438,241.192,349.524,30660,0,0,897.316,0,15.33,40.88,15.33,31579.8,4220.86,2565.22,1083.32,0,295.358,20.44,246.302,17.374,110.376,0,0,53.144,n,0.022,1.022,17.40466,1.42058,-23.69,3.92,22.37045255,3.712518306,10.55654818,5.571760188,87.09,15.81,1.29,5.554,2.016,23.51622,3.672046,0.111,9.00E-04,30.167,70.6708,8.966,337.0666667,19.22,0.700836393,12.25179856,17.53728755,0.230186466,1.072492047,0.097,752.918184,395.878521,152.4169328,176.5997907,28.41964603,27.09833904,0.385009352,177.553298,0.15344491
FCNSW_135_2020-02-04_T3_P3,FCNSW_135,FC NSW 1033,4/2/20,3,3,144.42555,-35.86226,83.300003,7.14,0.400002,6.60462236,-0.00868988,1.24843967,0.464881808,0.012341132,0.316774428,-17.46290207,-11.10726357,0.448615372,n,0,30,"Grey box, sparse juncus, last logged >10 years ago",2829,3200,1.111,0.111,20,51,29,25,43,32,Silty clay loam,5.3,4.31,0.0846,13.247,17.607301,709.224,687.825,167.116,234.37,26697.8,0,0,728.585,0,18.342,40.76,13.247,31589,3902.77,2394.65,1182.04,0,198.705,19.361,295.51,16.304,121.261,0,0,51.969,n,0.019,1.019,24.59866,1.35527,-27.92,3.55,23.57746274,4.714704709,10.79920299,4.912014683,72.41,10.89,0.88,2.604,1.324,24.77189,4.263496,0.1043,8.00E-04,29.762,71.0053,7.406,251.5111111,9.14,0.704646249,18.15037594,27.51762704,0.300085252,1.027076706,0.092,958.9802383,519.151481,185.9439315,233.0207496,41.75392456,30.53984872,0.358168932,233.7521742,0.131060641
FCNSW_136_2020-02-04_T3_P4,FCNSW_136,FC NSW 1034,4/2/20,3,4,144.42597,-35.862151,83.5,7.34,0.599998,5.88073301,0.079368591,0.689953506,-1.712836146,0.005568054,0.356559962,-17.2193203,-11.44871235,0.457992345,n,0,30,"Very mature red gum, cherry bush",2829,2840,1.116,0.116,15,59,26,25,45,30,Silty clay loam,5.68,4.86,0.0843,14.252,17.567626,1103.512,770.626,148.628,317.616,24941,0,0,1191.06,0,0,37.666,12.216,21174.4,3837.86,2545,479.478,0,160.844,18.324,270.788,16.288,128.268,0,0,47.846,n,0.018,1.018,16.93952,1.59826,-26.69,3.98,21.33590066,4.706740842,9.822502037,4.589906782,90.34,12.55,1.472,2.746,1.451,25.9081,4.587108,0.169,0.0011,27.725,72.9865,8.332,244.1333333,14.06,0.724708698,10.59872611,17.36367947,0.326575585,0.906511135,0.097,871.6260787,518.3423367,214.0337521,207.3188876,47.68330388,37.6276467,0.412919681,208.1080034,0.181496472
FCNSW_137_2020-02-04_T4_P1,FCNSW_137,FC NSW 1041,4/2/20,4,1,144.34441,-35.74825,80.510002,4.35,1.200005,5.51209164,0.236251831,2.315444231,0.175042644,-7.19E-04,0.216153592,-19.05399895,-13.30751038,0.387364179,n,0,30,"Mature RRG + saplings, Juncus, litter 75%",2829,3480,1.135,0.135,21,33,46,31,28,41,Silty clay,5.54,4.68,0.175,22.638,12.515727,1654.632,1268.757,316.932,380.73,45893.4,0,0,1708.14,0,22.638,51.45,21.609,43629.6,4589.34,3097.29,1461.18,0,486.717,27.783,402.339,22.638,150.234,0,0,59.682,n,0.029,1.029,16.41255,1.60524,-23.67,4.97,31.06408663,5.031189062,15.09886547,7.015336648,143.18,26.95,7.286,10.354,1.572,26.09544,5.366235,0.1226,0.001,31.021,70.1862,9.31,209.9333333,9.12,0.693490186,10.22435897,23.01900585,0.227509409,1.096033934,0.109,858.8085148,535.0783578,123.4960529,199.5183493,96.61519546,25.65979051,0.23079994,199.7839368,0.128608675
FCNSW_138_2020-02-04_T4_P2,FCNSW_138,FC NSW 1042,4/2/20,4,2,144.34441,-35.74903,79.57,3.41,0.260002,6.6422267,-0.118591309,1.536560416,-1.559445858,-0.026031157,0.261280179,-18.11248779,-13.08722782,0.42360881,n,0,30,"Mix mature and juv RRG 30%, 1% juncus, pig disturbance",2829,3430,1.147,0.147,23,25,52,34,30,36,Clay,5.28,4.42,0.0891,21.525,15.67225,1502.65,994.25,182.45,325.95,28802.5,0,0,1517,0,0,38.95,15.375,21320,3003.25,2162.75,552.475,0,159.9,16.4,287,19.475,257.275,0,0,51.25,n,0.025,1.025,21.92475,1.517,-24.82,3.01,24.02363806,4.509653351,11.56442593,5.147211652,81.26,20.64,11.798,2.632,1.063,16.71775,4.531525,0.1241,9.00E-04,31.813,69.5069,6.21,186.9333333,11,0.686014297,14.4527027,16.99393939,0.269851074,1.066949452,0.12,1114.841678,581.2594781,165.7888026,227.00133,113.9877243,25.24348365,0.285223397,227.2227879,0.111204122
FCNSW_139_2020-02-04_T4_P3,FCNSW_139,FC NSW 1043,4/2/20,4,3,144.34407,-35.74957,79.440002,3.28,0.130005,6.15127707,0.06312561,2.136120081,-0.578973353,-0.016373023,0.273542613,-18.42825699,-11.87484741,0.411452889,n,0,30,"Mature RRG, pig disturbance, litter 80%",2829,3310,1.125,0.125,26,27,47,38,29,33,Silty clay,5.36,4.52,0.097,17.374,24.530044,1322.468,814.534,143.08,263.676,27798.4,0,0,1287.72,0,0,36.792,13.286,18293.8,3025.12,1890.7,346.458,0,142.058,14.308,231.994,17.374,137.97,0,0,45.99,n,0.022,1.022,17.04696,1.2264,-27.31,1.67,28.93143157,6.249948763,12.58009195,6.065008263,63.78,26.79,16.526,5.911,1.178,17.95654,4.791136,0.1493,0.001,30.417,70.7359,4.353,193.4,14.8,0.699296807,13.9,13.06756757,0.335205963,1.049512195,0.103,1212.619937,641.6229263,160.4012885,254.1305174,118.6190977,31.69430004,0.249993075,254.3977113,0.124716623
FCNSW_140_2020-02-04_T4_P4,FCNSW_140,FC NSW 1044,4/2/20,4,4,144.34419,-35.75001,79.309998,3.14999,0,6.41605902,0.007492065,0.527038217,-0.417824209,-0.011131082,0.256491452,-18.42825699,-11.87484741,0.411452889,n,0,30,"60% mature RRG, disturbance by pigs, 40% litter",2829,3810,1.113,0.113,21,31,49,31,32,37,Silty clay,5.28,4.31,0.0711,17.357,25.235036,1282.376,765.75,134.772,273.628,27873.3,0,0,1174.15,0,0,38.798,14.294,18378,3205.94,1888.85,387.98,0,139.877,16.336,245.04,18.378,136.814,0,0,46.966,n,0.021,1.021,10.22021,1.27625,-17.12,3.37,17.46681201,3.268426995,8.419482435,3.72088505,40.52,18,9.491,3.712,0.859,14.94744,3.118134,0.1389,9.00E-04,30.83,70.5076,4.797,184.3111111,8.98,0.695769389,8.008,20.52462262,0.269219774,1.206702015,0.104,735.3799788,411.2486683,61.83395522,161.5953712,69.84450923,15.04112206,0.150356609,161.8107228,0.093078916
FCNSW_141_2020-02-04_T5_P1,FCNSW_141,FC NSW 1051,4/2/20,5,1,144.29449,-35.72734,80.019997,3.85999,1.099998,6.9005394,0.04964447,0.495429456,1.667062998,0.008091221,0.149239242,-20.98519707,-15.24578285,0.313020378,n,0,30,"RRG 20%, litter 50%",2829,4290,1.088,0.088,31,47,22,38,41,21,Silty loam,6.11,4.95,0.0871,7.112,6.68528,674.624,576.072,178.816,130.048,16154.4,0,0,778.256,0,0,25.4,0,18796,2438.4,1625.6,614.68,0,184.912,12.192,191.008,12.192,43.688,0,0,31.496,n,0.016,1.016,8.29056,0.87376,-22.22,4.06,11.10986502,1.957139022,5.66654945,2.758035139,81.59,10.06,3.541,1.701,0.775,8.67664,3.77952,0.1579,0.0011,29.49,71.4972,4.818,169.2888889,14.18,0.707982794,9.488372093,11.93856762,0.232312822,1.452746554,0.042,543.6987913,356.4708178,63.08721058,147.3475465,59.57609532,12.7774505,0.176977209,147.5620193,0.086716412
FCNSW_142_2020-02-04_T5_P2,FCNSW_142,FC NSW 1052,4/2/20,5,2,144.29568,-35.72802,79.650002,3.49,0.730003,6.4532814,-0.04750061,2.603435516,0.128039688,0.007770457,0.210526317,-19.03608894,-13.46105003,0.388053656,n,0,30,"Juv RRG, coppiced, 25%; Themeda; woody debris 10%; juncus 1%; litter 70%",2829,2970,1.094,0.094,18,50,33,27,41,32,Silty clay loam,5.33,4.25,0.085,17.442,16.176942,1280.448,910.062,160.056,291.384,26060.4,0,0,1220.94,0,0,35.91,13.338,26265.6,3324.24,2113.56,376.542,0,155.952,16.416,248.292,15.39,137.484,0,0,44.118,n,0.026,1.026,17.78058,1.42614,-24.31,1.83,25.48262079,4.584416173,11.50277122,6.110212888,117.68,21.41,9.522,5.02,0.971,29.67192,4.305096,0.0937,7.00E-04,30.498,70.2246,6.868,352.1111111,12.94,0.697207975,12.4676259,27.21105959,0.26028617,0.963753977,0.082,800.1733147,492.8519826,79.58015232,198.0656873,97.58977252,27.79995298,0.161468666,198.3505527,0.140357239
FCNSW_143_2020-02-04_T5_P3,FCNSW_143,FC NSW 1053,4/2/20,5,3,144.29662,-35.72855,79.43,3.27,0.510002,7.05400085,0.135002136,0.849893451,3.077367306,0.029398875,0.177328467,-19.62002563,-12.95350361,0.3655743,n,0,30,Some large and some coppiced RRG 30%; shea-oak - type shrub; 5% juncus and themeda; litter 50%,2829,3140,1.082,0.082,17,51,32,25,42,34,Silty clay loam,5.28,4.08,0.0613,12.276,8.985009,638.352,738.606,141.174,210.738,22506,0,0,663.927,0,12.276,33.759,11.253,21073.8,2782.56,1831.17,365.211,0,138.105,14.322,199.485,16.368,84.909,0,0,38.874,n,0.023,1.023,15.1404,1.023,-26.18,2.68,17.37967265,3.024134885,8.485351638,3.884896583,102.86,17.97,9.234,3.329,0.747,16.11225,3.005574,0.0895,6.00E-04,32.883,68.2428,5.407,213.8,7.4,0.674830755,14.8,28.89189189,0.244468408,1.036677271,0.066,488.3131039,323.1456614,53.68447989,138.144409,53.88273713,15.53995658,0.166130901,138.4328122,0.112490666
FCNSW_144_2020-02-04_T5_P4,FCNSW_144,FC NSW 1054,4/2/20,5,4,144.29732,-35.72876,78.919998,2.75999,0,5.56973743,-0.209999084,5.333328247,-0.083319426,-0.008850456,0.198671103,-18.49298096,-12.44446182,0.408961236,n,0,30,Mature RRG some juv 10%; Juncus 1%; litter 70%,2829,3140,1.113,0.113,23,44,33,29,39,31,Silty clay loam,5.65,4.52,0.0582,11.231,15.079149,914.816,710.616,128.646,245.04,17357,0,0,936.257,0,0,29.609,12.252,15212.9,2389.14,1623.39,365.518,0,131.709,12.252,224.62,15.315,138.856,0,0,35.735,n,0.021,1.021,19.23564,1.19457,-28.88,2.56,16.3788051,3.145101974,7.664179809,3.574001466,79.85,13.84,6.757,2.925,0.846,14.06938,4.40051,0.1297,9.00E-04,30.159,70.9493,4.158,295.5777778,14.22,0.701715883,16.1025641,20.78606032,0.279858626,1.022248144,0.079,744.8013255,435.5131212,97.65356258,169.3070806,69.10831738,20.1949889,0.224226453,169.5993028,0.119280238
FCNSW_145_2020-02-03_T6_P1,FCNSW_145,FC NSW 1061,3/2/20,6,1,144.274284,-35.696733,79.400002,3.24,1.459999,5.40152121,-0.073753357,1.771710634,1.685418725,0.035678454,0.184273705,-18.48760414,-13.23292446,0.409168243,n,0,30,"Recently thinned RRG 10%, themeda 5%, chenopod 5%; juncus 2%; litter 80%",2829,3630,1.163,0.163,17,22,60,28,27,45,Clay,6,4.92,0.1074,29.928,9.038256,2427.264,1794.648,466.464,503.616,43756.8,0,0,2156.88,0,18.576,50.568,22.704,44582.4,3240.48,3003.12,1166.16,0,550.056,28.896,300.312,22.704,149.64,0,0,54.696,n,0.032,1.032,19.87632,1.72344,-18.96,4.22,42.55199454,5.846856015,19.78954071,11.73496319,121.76,14.2,2.352,3.467,1.208,31.30056,5.842152,0.1525,0.001,29.881,71.4424,8.381,466.8666667,12.8,0.705092802,11.53293413,36.47395833,0.185470199,1.095800636,0.146,697.9157428,421.2800385,73.99671877,179.8898127,74.68400133,20.56442812,0.175647341,180.1651653,0.114316802
FCNSW_146_2020-02-03_T6_P2,FCNSW_146,FC NSW 1062,3/2/20,6,2,144.274252,-35.6966,78.470001,2.31,0.529999,4.65716457,0.086250305,8.780653,-0.015686646,0.002873365,0.313746065,-18.36115265,-12.29979229,0.414036155,m,0,30,"RRG 15%; themeda 1%, thistle; litter 50%",2829,3470,1.156,0.156,25,25,50,31,31,38,Silty clay,5.62,4.57,0.0884,19.513,16.907501,1620.606,1167.699,199.238,419.016,29474.9,0,0,1684.28,0,0,37.999,16.432,24853.4,2968.03,2228.59,435.448,0,234.156,17.459,282.425,19.513,132.483,0,0,48.269,n,0.027,1.027,17.59251,1.63293,-19.97,2.91,31.24959836,4.760514937,16.2232543,8.050997761,116.78,18.94,10.876,4.375,1.165,28.23223,4.657445,0.1197,9.00E-04,31.421,69.6456,3.689,271.0222222,13.46,0.689105995,10.77358491,20.13538055,0.196113764,1.069579357,0.128,842.1105899,527.2375541,89.07188744,218.1576904,99.37440888,29.78797978,0.168940711,218.4574454,0.13654334
FCNSW_147_2020-02-03_T6_P3,FCNSW_147,FC NSW 1063,3/2/20,6,3,144.274289,-35.696551,78.050003,1.89,0.110001,4.87607479,-0.135780334,6.351511955,-0.048354521,-0.01558402,0.313746065,-18.36115265,-12.29979229,0.414036155,y,0,30,"Disturbed by logging, RRG ~5m; litter 80%",2829,3820,1.154,0.154,28,25,47,34,28,38,Silty clay,5.94,4.82,0.0759,19.418,28.500514,1669.948,999.516,188.048,331.128,23199.4,0,0,1533,0,0,31.682,15.33,17169.6,2555,1819.16,446.614,0,188.048,14.308,249.368,17.374,124.684,0,0,42.924,n,0.022,1.022,15.70814,1.29794,-27.39,2.63,25.43664692,5.36227623,12.75729561,4.751861979,55.07,12.19,8.22,1.068,0.855,17.13894,3.707816,0.1778,9.00E-04,31.098,70.2227,2.902,324.1111111,13.62,0.693073577,12.1023622,23.79670419,0.306255524,1.216620714,0.099,613.7160926,395.9785507,63.52744294,161.0945877,72.93697654,16.61071876,0.160431525,161.3223284,0.103111588
FCNSW_148_2020-02-03_T6_P4,FCNSW_148,FC NSW 1064,3/2/20,6,4,144.274307,-35.696518,77.940002,1.78,0,5.07879019,-0.135002136,4.549187183,-0.347103149,-0.007517815,0.313746065,-18.36115265,-12.29979229,0.414036155,y,0,30,"Mature and juv RRG 15%; 70% litter, surface self-mulching",2829,3710,1.181,0.181,21,21,58,31,27,42,Clay,5.74,4.66,0.0825,19.475,56.74195,2091,1187.975,194.75,479.7,30032.5,0,0,1783.5,0,0,38.95,18.45,21730,3341.5,2152.5,531.975,0,195.775,17.425,411.025,21.525,142.475,0,0,57.4,n,0.025,1.025,11.96175,1.42475,-24.78,4.37,21.25787016,3.831550098,10.84543364,4.463516821,60.73,17.74,15.475,1.261,0.587,17.999,3.33125,0.1216,7.00E-04,30.292,70.6252,1.004,256.2444444,16.8,0.699833131,8.395683453,15.2526455,0.250281697,1.156670201,0.118,710.572722,434.7609706,47.50568569,187.2034447,74.91579518,15.48432361,0.109268515,187.4101345,0.082713882
FCNSW_149_2020-02-04_T7_P1,FCNSW_149,FC NSW 1071,4/2/20,7,1,144.239511,-35.678113,78.860001,2.7,1.18,6.91645908,0.021240234,0.833409607,-0.138664544,4.51E-05,0.187801927,-20.01725769,-13.65624809,0.350282371,n,0,30,"Mature and Juv RRG, forbs, shrub 30%, juncus 1%, thatch of litter, 100%",2829,3440,1.101,0.101,26,50,25,36,43,21,Silty loam,6.24,5.17,0.1108,14.21,6.45337,1390.55,724.71,186.76,274.05,15631,0,0,1684.9,0,0,26.39,11.165,25882.5,2517.2,1664.6,766.325,0,196.91,14.21,268.975,14.21,110.635,0,0,32.48,n,0.015,1.015,21.2135,1.10635,-23.78,3.4,23.35789276,3.90662064,10.73155161,6.78440743,72.13,11.09,3.195,1.825,0.712,21.112,3.374875,0.1813,0.0011,27.924,72.6218,6.07,221.1111111,16.18,0.722275819,19.17431193,13.66570526,0.223032072,1.150314599,0.054,567.3079406,367.7198006,64.04416884,143.2148744,67.87080673,16.15454679,0.174165679,143.4528935,0.112799364
FCNSW_150_2020-02-04_T7_P2,FCNSW_150,FC NSW 1072,4/2/20,7,2,144.238774,-35.677261,78.330002,2.17,0.650002,6.62188911,-0.02015686,0.600877225,1.280064821,0.011195613,0.227650389,-18.48265076,-12.61380577,0.409358919,n,0,30,"Recently thinned RRG 15%, juncus 15%, harvest disturbance",2829,3100,1.091,0.091,27,39,35,33,34,32,Silty clay loam,5.62,4.47,0.0566,13.247,13.368261,986.392,822.333,136.546,317.928,19259.1,0,0,898.758,0,0,28.532,11.209,19564.8,2404.84,1620.21,523.766,0,110.052,12.228,240.484,15.285,105.976,0,0,35.665,n,0.019,1.019,14.266,1.31451,-31.29,2.35,21.14284986,3.796919259,9.819312385,4.516677432,143.51,18.33,5.275,6.841,1.36,18.83112,4.970682,0.1282,9.00E-04,29.723,70.9799,6.214,272.2,12.5,0.704844647,10.85271318,21.776,0.264852257,0.999363733,0.088,838.6685109,494.4691197,110.0318172,213.4698163,82.45797062,24.36216705,0.222525154,213.7652659,0.114124645
FCNSW_151_2020-02-04_T7_P3,FCNSW_151,FC NSW 1073,4/2/20,7,3,144.238588,-35.676544,78.209999,2.05,0.529999,7.89242125,0.003746033,0.897553921,0.231871322,0.010139047,0.191854239,-18.79935646,-13.08054733,0.397166967,n,0,30,"Recently thinned RRG 20%, juncus 1%, themeda 3%, harvest disturbance; thatch of litter 100%",2829,3100,1.086,0.086,37,31,32,41,32,27,Silty clay loam,5.74,4.64,0.0525,15.255,8.386182,1348.542,676.305,122.04,278.658,37120.5,0,12.204,1179.72,0,0,41.697,0,17594.1,5959.62,2145.87,392.562,0,165.771,14.238,224.757,13.221,150.516,0,0,37.629,n,0.017,1.017,12.97692,1.31193,-30.13,3.17,19.47022206,4.228051694,9.129820946,3.742506748,92.92,18.78,8.312,6.145,1.403,14.67531,3.689676,0.1324,0.001,28.224,72.4914,4.323,273.7333333,12.82,0.719764803,9.891472868,21.35205408,0.328460539,1.014704843,0.074,905.3679508,526.3709295,118.14463,218.8963929,85.42526782,30.30134919,0.224451282,219.2511046,0.138427814
FCNSW_152_2020-02-04_T7_P4,FCNSW_152,FC NSW 1074,4/2/20,7,4,144.237507,-35.675924,77.68,1.52,0,6.50819778,0.01474762,1.572275162,-0.655814588,-0.001909524,0.175230563,-18.08230782,-12.10552025,0.424770623,n,0,30,Recently thinned RRG 5% coverage from coppiced remaining stand; litter 80%,2829,3150,1.095,0.095,35,40,25,40,34,26,Silty loam,5.76,4.66,0.0696,21.336,16.744696,1190.752,683.768,119.888,272.288,33223.2,0,0,1239.52,0,0,39.624,11.176,16662.4,5059.68,2052.32,401.32,0,170.688,14.224,212.344,14.224,156.464,0,0,36.576,n,0.016,1.016,12.13104,1.15824,-22.54,2.77,16.87237819,3.230780788,8.100464348,3.84778385,71.51,18.15,14.728,3.134,0.733,16.13408,2.791968,0.1245,8.00E-04,32.429,68.018,0.288,292.5555556,12.54,0.677153126,10.47368421,23.32978912,0.270397864,1.03552492,0.07,727.3238479,467.0595789,104.8966881,187.1577775,72.02852332,25.25641798,0.224589523,187.5084222,0.1349472
FCNSW_153_2020-02-03_T8_P1,FCNSW_153,FC NSW 1081,3/2/20,8,1,144.232062,-35.59318,77.18,1.02,1.019997,6.83653593,0.13999939,2.793794394,0.142957643,0.012658071,0.186409548,-19.68883324,-13.39319706,0.36292547,n,0,30,"Recently thinned RRG 15%, 95% litter, appears to be perched vertosol (black)",2829,3400,1.093,0.093,23,27,50,30,31,38,Silty clay,6.66,5.72,0.2845,21.567,22.71724,2487.394,1485.042,540.202,552.526,63776.7,0,19.513,3111.81,0,16.432,57.512,22.594,38204.4,9848.93,4580.42,1242.67,0,887.328,28.756,381.017,16.432,168.428,0,0,63.674,n,0.027,1.027,19.45138,1.5405,-28.25,4.01,32.98229808,4.366209061,15.13424485,10.45184114,141.52,21.04,5.67,6.906,0.97,22.32698,4.979923,0.1701,0.001,28.567,72.1175,8.464,293,13.16,0.716272117,12.62666667,22.26443769,0.170647791,1.081654295,0.1,747.0878185,457.2372745,102.3594497,179.033808,94.94947281,13.02020224,0.22386506,179.1709357,0.072724824
FCNSW_154_2020-02-03_T8_P2,FCNSW_154,FC NSW 1082,3/2/20,8,2,144.231292,-35.593209,76.559998,0.39999,0.399994,5.85486651,-0.003753662,1.333363891,-0.833237946,0.004444208,0.214905232,-19.48757362,-13.2166214,0.370673209,n,0,30,Old RRG with some coppiced 15%; Juncus 10%; litter 90%,2829,3230,1.096,0.096,28,33,39,32,34,34,Silty clay loam,6.03,4.97,0.0952,20.44,15.076544,1555.484,997.472,218.708,410.844,46092.2,0,13.286,1318.38,0,0,45.99,14.308,25039,7736.54,3055.78,423.108,0,323.974,18.396,217.686,15.33,142.058,0,0,45.99,n,0.022,1.022,24.14986,1.8907,-27.69,2,34.82704094,7.0600304,15.61833496,8.311351071,203.4,28.93,11.089,10.315,2.122,27.76774,5.726266,0.1547,0.0011,28.801,71.9825,7.526,383.4444444,12.9,0.714229016,12.77297297,29.72437554,0.295032304,1.016154118,0.11,925.8424659,584.1968223,97.41483467,239.3175355,107.0941407,37.05464806,0.166750025,239.6635362,0.154834655
FCNSW_155_2020-02-03_T8_P3,FCNSW_155,FC NSW 1083,3/2/20,8,3,144.230001,-35.592745,76.260002,0.1,0.099998,6.4437232,0.089996338,1.201825023,-0.682665169,-0.002905871,0.241310164,-18.36628151,-12.9789505,0.413838685,n,0,30,Mature RRG recently thinned; litter 100%,2829,3210,1.07,0.07,32,34,34,38,33,29,Silty clay loam,5.46,4.64,0.0723,15.24,16.340328,1211.072,583.184,123.952,341.376,39827.2,0,12.192,1188.72,0,0,41.656,13.208,20624.8,6746.24,2509.52,432.816,0,203.2,16.256,272.288,14.224,139.192,0,0,42.672,n,0.016,1.016,12.30376,1.24968,-28.84,2.83,17.86168577,3.29624771,8.412683177,3.67378987,112.46,16.73,8.186,5.012,1.252,17.04848,4.076192,0.1201,8.00E-04,31.031,69.9536,3.532,291.3333333,7.28,0.692715523,9.845528455,40.01831502,0.27272205,1.040498409,0.083,815.8150997,480.6839921,100.717243,211.3224414,82.68886815,22.87016139,0.209529014,211.5990223,0.108224007
FCNSW_156_2020-02-03_T8_P4,FCNSW_156,FC NSW 1084,3/2/20,8,4,144.229216,-35.592304,76.160004,0,0,6.72196484,0.050994873,0.849893451,-0.636374235,-0.019034863,0.261508316,-17.95491409,-12.55492496,0.429674774,n,0,30,"V large RRG stumps, mature and juv RRG 40%; litter 90%; self-mulching",2829,3250,1.079,0.079,33,35,32,44,32,25,Silty clay loam,5.91,4.5,0.0682,16.256,17.794224,1322.832,683.768,136.144,308.864,37693.6,0,10.16,1249.68,0,0,39.624,13.208,18592.8,6085.84,2377.44,373.888,0,192.024,16.256,255.016,14.224,142.24,0,0,39.624,n,0.016,1.016,16.52016,1.60528,-26.95,3.39,24.48512937,4.773922284,10.68248954,5.833340656,107.25,15.32,6.549,3.983,1.107,19.44624,4.083304,0.1305,0.001,30.409,70.3885,4.788,310.3111111,9.6,0.69831593,10.29113924,32.32407407,0.289051306,1.046571227,0.089,860.6960844,529.5217283,83.93813094,233.8536374,85.57630519,27.50634314,0.158516878,234.1750622,0.117622045
